video_id,title,channel_id,channel_name,category,published_at,upload_hour,upload_day,view_count,like_count,comment_count,duration_seconds,tags,tag_count,title_length,title_word_count,engagement_rate,like_to_view_ratio,comment_to_view_ratio,subscriber_count,total_video_count,total_channel_views,country,performance_tier,duration_category,collected_at
64KJuekj5NM,What Is an Index Fund?,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,Finance,2024-07-18 20:52:19,20,Thursday,17854013,830087,2076,31,no_tags,0,22,5,4.6609,4.6493,0.0116,7490000,740,5183956090,,Viral,Short,2026-04-03 10:58:14
66iSdDPlBBc,Slim Your Belly Fast: 4-Minute Home Workout Routine (No Equipment!) #shorts  #weightlossjourney,UCorO0kAocIAwQWSprN86b4g,Weightsculp,Fitness,2025-08-23 13:00:23,13,Saturday,39726127,0,1099,42,"weight loss drink,weight loss diet,weight loss,weight loss exercise,weight loss tips,weight loss recipes,weight loss diet plan,weight loss food,weight loss journey,weight loss dinner recipes,motivation,motivationmonday,wlssupport,wlslifstyle,wlsgastricbypass,wlsvisualdiary,wlsweightloss,wlslife,wlscommunityvsg,rnycommunity,vsgcommunity,weightlossinspiration,weightlossdiary l,weightlossjourney,weightlosscommunity,womeninspiringwomen,womensupportwomen,gastricbypassjourney,ww",29,95,12,0.0028,0.0,0.0028,452000,549,247358770,,Viral,Short,2026-04-03 10:58:31
6agUOBMGW38,Astro's Playroom - 100% Full Game Walkthrough,UCjdGzxu-39XlElvMVc0wDmw,MarioBricks,Gaming,2024-09-04 16:13:04,16,Wednesday,10573682,2005,54,5004,"Astro Bot full Game PS5,All bosses Astro-Bot,All easter eggs,all secrets,astro bot movie game,Astro Bot game of the year 2024",6,45,7,0.0195,0.019,0.0005,1480000,1038,1325812687,US,Viral,Long,2026-04-03 10:58:23
6cV3OwFrOkk,Power Bi tutorial for Beginners | Power BI Dashboard Project in Hindi | Power Bi Course 2023,UC3rY5HOgbBvGmq7RnDfwF7A,Rishabh Mishra,Education,2023-02-25 05:15:00,5,Saturday,4082396,96735,5631,2699,"Power Bi tutorial for Beginners,Powerbi in hindi,power bi tutorial,Power BI,powerbi,power bi course,learn power bi,what is power bi,how to use Power BI,power bi dashboard,How to create dashboard in Power BI,Sales Dashboard in Power BI,power bi dashboard tutorial,create dashboard,data analysis with power bi,power bi training,power bi project,data analytics project,data analyst project,complete power bi project,#powerbitutorialforbeginners",21,92,17,2.5075,2.3696,0.1379,534000,130,44396256,IN,Viral,Long,2026-04-03 10:58:40
6FObKVP0Qgw,"Tech News 2104 || iPhone TeleExtender Kit, OPPO Find X9s, Gemini, GTA 6 Game, WhatsApp Ads.Etc..",UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,Tech,2026-01-29 14:30:08,14,Thursday,187176,12415,412,524,"prasadtechintelugu,prasad,techtelugu,technews,Prasad tech in telugu",5,96,16,6.8529,6.6328,0.2201,5070000,5198,2084197772,IN,High,Medium,2026-04-03 10:58:06
6J2osw2OvC4,The Power of Investing Early,UCNIFV-Bgh2YtrWQxmrgFS4w,George Kamel,Finance,2024-05-01 19:00:03,19,Wednesday,1431181,39926,1121,55,"money,budget,how to save money,personal finance,financial advice,finances,money trends,investing,crypto,retirement,smart money,george camel,george kamel",13,28,5,2.8681,2.7897,0.0783,567000,2183,288323263,US,Viral,Short,2026-04-03 10:58:14
6keGjTr-h6k,Poppy Playtime Chapter 5 - Full Game Walkthrough (No Commentary) 4K,UC6vi73R2Z82ppU6OpFwml0A,BabyZone,Gaming,2026-02-18 17:00:39,17,Wednesday,1218725,29815,3840,10362,"poppy playtime 5,poppy playtime chapter 5,poppy playtime,the prototype,all prototype scene,all bosses,4k,full game,walkthrough,no commentary,poppy playtime chapter 5 full game,poppy playtime 5 full game,poppy playtime 5 all bosses,poppy playtime chapter 5 final boss,poppy playtime 5 final boss,poppy playtime chapter 5 ending,huggy wuggy,kissy missy,poppy,lilly",20,67,11,2.7615,2.4464,0.3151,1320000,2096,1253677940,US,Viral,Long,2026-04-03 10:58:23
6M5VXKLf4D4,Deep Learning | What is Deep Learning? | Deep Learning Tutorial For Beginners | 2026 | Simplilearn,UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,Education,2019-06-03 14:30:00,14,Monday,1612363,26141,1038,352,"Deep Learning,what is Deep Learning,Deep Learning ai,what is Deep Learning and Machine Learning,what is Deep Learning in Artificial Intelligence,Deep Learning tutorial,what is Deep Learning and neural networks,what is Deep Learning in simple explanation,what is Deep Learning and how it works,introduction to Deep Learning,Deep Learning explained,Deep Learning neural networks explained,Deep Learning in 5 minutes,simplilearn Deep Learning,simplilearn",15,98,17,1.6857,1.6213,0.0644,6230000,10956,514845598,US,Viral,Medium,2026-04-03 10:58:40
6s0OROj67Ek,5 Investment Options | Low Salary से High NetWorth कैसे बनाएँ | SAGAR SINHA,UCTR1Tk8SaMO9qw930kIOMHQ,Sagar Sinha,Finance,2025-10-21 04:30:09,4,Tuesday,2491560,72795,2904,1091,"safe investment options in india,top investment options in india,high investment returns,which investment gives highest return in india,which is best investment plan,investment in stock market,best investment plan for salaried person,investment tips,best investment,investment idea,how to get maximum return on investment,investment ideas,best 5 investment option,sagar sinha,high return investment option,top 4 investment option,safe investment",17,75,14,3.0382,2.9217,0.1166,4620000,562,332545681,IN,Viral,Long,2026-04-03 10:58:14
754Y9B0gOvk,Iran Issues Threat To American Big Tech Firms: 'Will Become Targets From 1st April' | WION Breaking,UC_gUM8rL-Lrg6O3adPW9K1g,WION,Tech,2026-03-31 17:14:01,17,Tuesday,49002,247,70,139,"Iran threatens US Big Tech,Iran US tensions 2026,Iran warning April 1,Big Tech under threat Iran,US companies target Iran,Iran cyber attack risk,Google Apple Microsoft Iran threat,global tech security crisis,tech firms geopolitical risk,world news Iran US,breaking news Iran threat,US Iran conflict update,Big Tech security concerns,global business risk Iran,Iran war escalation,international tensions tech sector,wion,wion news,wion world news",19,99,17,0.6469,0.5041,0.1429,10400000,270952,6696559098,IN,Medium,Short,2026-04-03 10:58:06
7Bi41hjcB_4,The Smartest Order to Invest Your Money (Step-by-Step),UCXzNNA2ngRpRiWvyA7eGd6w,Nick Invests,Finance,2025-10-24 10:31:47,10,Friday,412210,9621,1450,1188,no_tags,0,54,8,2.6858,2.334,0.3518,162000,214,13757561,US,High,Long,2026-04-03 10:58:14
7Cjj1HI3pFI,Laser Mikro Racetrack: Deteksi Gas Lebih Canggih! #beritaterkini #indonesia #technology #news #viral,UCEbxzSF8oKiq5GVETVfgNLA,Pomodo ID,Tech,2026-04-03 03:02:25,3,Friday,634,4,0,32,"beritaterkini,deteksigas,indonesia,inovasi,laserracetrack,news,pomodo,pomodonews,sains,technology,teknologihijau,trending,viral",13,100,12,0.6309,0.6309,0.0,11700,2241,1096896,ID,Low,Short,2026-04-03 10:58:06
7o2hCUO-CIg,Pokémon Legends Z-A - Full Game 100% Walkthrough,UC-2wnBgTMRwgwkAkHq4V2rg,ProsafiaGaming,Gaming,2025-10-24 23:20:06,23,Friday,239245,1760,118,85211,"Pokemon Legends Arceus,Pokemon,Arceus,Sword & Shield,Diamond,Pearl,Brilliant,Dialga,Palkia,Giratina,Nintendo,Switch,pokedex,pikachu,legendary,legendaries,part 1,HD,all bosses,all,bosses,battles,fights,battle,fight,boss,secret,ending,100%,final,finale,boss fights,boss battles,last,ProsafiaGaming,walkthrough,playthrough,lets play,speedrun,soundtrack,ost,theme,boss rush,no damage,Pokemon Legends Z A,Zygarde,Mega Evolutions,full pokedex,2025,2026",50,48,8,0.785,0.7356,0.0493,5140000,2483,5383812773,,High,Long,2026-04-03 10:58:23
7SrG6kPh130,ASSASSIN'S CREED UNITY Gameplay Walkthrough FULL GAME [4K 60FPS PS5 PRO] - No Commentary,UC1bwliGvJogr7cWK0nT2Eag,MKIceAndFire,Gaming,2026-03-08 21:03:30,21,Sunday,114875,2114,102,34324,"Assassin's Creed Unity,Assassin's Creed Unity Gameplay,Assassin's Creed Unity Walkthrough Part 1,MKIceAndFire,No,Commentary,Assassin's Creed Unity Ending,Assassin's Creed Unity Full Game,Full Game,PS5,Xbox Series X,PS4,PC,Video Game,Campaign,Singleplayer",16,88,14,1.9291,1.8403,0.0888,4610000,7908,2726785591,,High,Long,2026-04-03 10:58:23
7vbHAJ_RzMs,AVATAR FROM THE ASHES Walkthrough Gameplay Part 1 - INTRO (FULL GAME),UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,Gaming,2025-12-26 15:00:31,15,Friday,753938,16131,652,5769,"Avatar,Avatar Frontiers of Pandora,Avatar From the Ashes,Avatar Frontiers of Pandora Gameplay,Avatar From the Ashes Gameplay,Avatar Frontiers of Pandora Walkthrough,Avatar From the Ashes Walkthrough,Avatar Frontiers of Pandora Full Game,Avatar From the Ashes Full Game,Avatar Frontiers of Pandora Part 1,Avatar From the Ashes Part 1,Avatar Frontiers of Pandora DLC,Avatar Frontiers of Pandora Expansion,Avatar Frontiers of Pandora From the Ashes,Avatar Fire and Ash",15,69,12,2.226,2.1396,0.0865,13900000,8996,6616198738,US,High,Long,2026-04-03 10:58:23
7vJ_8BquJSs,Best Investment Advice No One Listens To,UC5fI3kxC-ewZ6ZXEYgznM7g,Codie Sanchez,Finance,2024-07-24 15:42:59,15,Wednesday,830212,24756,679,33,no_tags,0,40,7,3.0637,2.9819,0.0818,2130000,818,381724293,,High,Short,2026-04-03 10:58:14
7zYMRPGTDKc,Pyaari Maa | Stand Up Comedy | Aashish Solanki,UCaUr7y4F9lWGnZ0cbUZyzYA,Aashish Solanki,Comedy,2025-10-02 06:09:27,6,Thursday,3156240,105076,1559,640,"solanki,aashish solanki,ashish solankani,ashish solanki,stand uo aashish,solanki stand up,solanki stand uo comedy",7,46,9,3.3785,3.3292,0.0494,1510000,457,590161582,IN,Viral,Long,2026-04-03 10:58:49
85cFC7qTd90,Sensor Lentur untuk Tangan Robot yang Lebih Presisi #beritaterkini #indonesia #technology #news,UCEbxzSF8oKiq5GVETVfgNLA,Pomodo ID,Tech,2026-04-03 05:03:00,5,Friday,532,11,0,38,"beritaterkini,indonesia,inovasi,news,pomodo,pomodonews,prostetik,robotika,technology,teknologitinggi,trending,update,viral",13,95,12,2.0677,2.0677,0.0,11700,2241,1096896,ID,Low,Short,2026-04-03 10:58:06
8A3s9WP_7l4,Mutual Funds Explained by Dhruv Rathee (Hindi) | Learn everything on Investments in 2020!,UC-CSyyi47VX1lD9zyeABW3w,Dhruv Rathee,Finance,2018-08-04 11:06:36,11,Saturday,7228605,273263,5524,817,"Dhruv Rathee,Dhruv,Rathee,Dhruv Rathee latest video,Mutual Fund,Mutual funds,What are mutual funds,What is a mutual fund,Investment,Best Mutual Funds to invest in 2018,Best Mutual Funds of 2018,top 10 mutual funds for SIP,SIP,mutual funds sahi hai,Stock Market,SBI mutual fund,HDFC,ICICI mutual fund,Reliance,Mutual funds Hindi,Funding,Tax,mutual funds india,best mutual funds,Types of mutual funds,Kuvera",26,89,14,3.8567,3.7803,0.0764,31800000,743,5416670678,DE,Viral,Long,2026-04-03 10:58:14
8i6n5z9OXzM,How To Read Stock Charts Like A PRO Investor (Beginner Guide),UCDa21MKyIA2wRdd-g55P5Jw,Joyee Yang,Finance,2025-04-12 14:00:06,14,Saturday,714502,44793,2967,680,"Investing for beginners,beginner investing,stocks,how to read stocks,how to read a stock chart,stock chart,yahoo finance,how to start investing,stock market for beginners,stock market,joyee yang,how to read a chart for investing,how to analyze a stock,how to research a stock,stock market 101,investing 101,beginner investing guide,best way to start investing,investing basics,stock investing,how to invest in stocks,how to buy stocks,yahoo finance chart",23,61,11,6.6844,6.2691,0.4153,71400,99,1981970,CA,High,Long,2026-04-03 10:58:14
8Ij7A1VCB7I,Investing for Beginners - How I Make Millions from Stocks (Full Guide),UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,Finance,2023-12-29 22:21:34,22,Friday,5182961,131672,5642,680,"how to invest,how to invest in stocks,investing for beginners,stock market,how i pick the best stocks,how i pick the best stocks: investing for beginners,stock market for beginners,how to pick stocks to buy,how to pick stocks,how to buy stocks,how to invest in the stock market,investing 101,how to pick stocks to invest in,stock analysis,how to research stocks,stock investing for beginners,stocks to buy,best stocks",18,70,12,2.6493,2.5405,0.1089,8050000,320,1982586562,GB,Viral,Long,2026-04-03 10:58:14
8My9gNPrwN8,Poppy Playtime Chapter 5 - Full Game Walkthrough (No Commentary),UCcstlVeTKD7p5N_lVZe9zcg,SHOTLY POPPY,Gaming,2026-02-18 17:00:11,17,Wednesday,2585007,39792,2683,9474,"poppy,poppy playtime,poppy playtime chapter 5 gameplay,poppy playtime chapter 5 all bosses,huggy wuggy,poppy playtime chapter 5,poppy playtime chapter 5 trailer,poppy playtime 5 teaser trailer,poppy playtime 5,poppy playtime animation,baba chops,nightmare critters,yarnaby,mr delight,pianosaurus,Doey the Doughman,Kissy Missy,shotly poppy,kissy missy,poppy 5,full gameplay,poppy playtime chapter 5 full walkthrough,poppy playtime chapter 5 full game",23,64,10,1.6431,1.5393,0.1038,241000,245,82646076,US,Viral,Long,2026-04-03 10:58:23
8Q__2ryRe-4,Rollance adventure balls: Be careful going down dangerous paths | Walkthrough,UCCVtMMKeV7a4ukmK1DU_7TA,Enjoy Your Life,Gaming,2025-01-07 04:00:04,4,Tuesday,10939340,57435,57,31,"Interesting game,enjoy your life,going balls,fun games,relax,gameplay,ball game,fun ball,satisfying game,android games,mobile games,walkthrough,racing,Satisfying video,Rollance adventure ball,Sky rolling Balls,Action balls,Gyro ball,Gyrosphere race,Fast ball jump,ball run 2048,Temple rolling Balls",22,77,11,0.5256,0.525,0.0005,52100,7562,100825159,ID,Viral,Short,2026-04-03 10:58:23
8SWKso_L7CM,Tech is in Trouble,UCeeFfhMcJa1kjtfZAGskOCA,TechLinked,Tech,2026-04-02 03:29:35,3,Thursday,299960,18144,1070,661,"Linus,LinusTechTips,tech news,Riley Murdock,tech,news,Riley,Apple,Microsoft,Meta,Google,Amazon,data centers,targets,targeted,strike,headquarters,Big Tech,US tech companies,tech giants,AI,AI data centers,AI infrastructure,AI hardware,GPUs,AI accelerator,RAM crisis,memory crisis,VRAM,GPU VRAM,memory prices",31,18,4,6.4055,6.0488,0.3567,1990000,1285,652026563,CA,High,Long,2026-04-03 10:58:06
8uF0CIaqszM,11 Great Books for Learning English at Home #shorts,UC9CohF5QlJr3md4h9iTLzOg,POC English,Education,2022-01-17 13:00:09,13,Monday,1259119,98688,530,60,"best books to learn english,best books to learn english for ielts,best books to learn english vocabulary,books to read to learn english,books for english learners,english books advanced level,english books for intermediate level,learn english,english books,english vocabulary book,books to learn english,books to read to improve vocabulary,books for low level,best English books,english books for beginners,good books,best way to learn english,english grammar book",18,51,9,7.88,7.8379,0.0421,3910000,637,428992347,GB,Viral,Short,2026-04-03 10:58:40
8uUawnM-FD8,Kids Exercise - Kids Workout At Home,UCDUlDJcPPOOQK-3UrxEyhAQ,Roberta's Gym,Fitness,2018-06-22 18:06:32,18,Friday,35908625,213612,0,706,"kids exercise,kids workout,kids training,exercise for kids,workout for kids,training for kids,home exercise for kids,kids home exercise,kids home workout,kids home training,kids workout to lose weight,kids exercise to burn fat,children exercise,children workout,children training,kids exercise routine,kids workout plan,exercise for childre,how kids can exercise,roberta's gym,roberta gym",21,36,7,0.5949,0.5949,0.0,6810000,2713,1235657875,GB,Viral,Long,2026-04-03 10:58:31
9gTUyS6nvLE,IREDA LATEST NEWS | BEL SHARE | DIXON | TEXMACO | KAYNES TECHNOLOGY,UCCLu5B_Ctsw4N20DJvDykOA,Stock Market INDIA,Tech,2026-03-31 16:03:24,16,Tuesday,7945,464,14,701,no_tags,0,67,13,6.0164,5.8402,0.1762,854000,1703,25197838,IN,Low,Long,2026-04-03 10:58:06
9MYgHLz8hO4,Don’t Invest in Stock Market 📈 All Your Money 💰,UCEAAzv2OBqxsSczKJ2QZyGQ,Pushkar Raj Thakur: Stock Market Educator 📈,Finance,2024-04-23 12:45:00,12,Tuesday,3082070,201611,98,60,"how to invest in stocks,how to invest in the stock market,stock market,stock market investing,stock market for beginners,how to invest,how to invest in stocks for beginners,investing in stocks,how to invest money,investing in the stock market,how to start investing in the stock market,how to invest money in stock market,investing in stocks for beginners,make money investing in the stock market,how to invest in the stock market in 2024,invest money",16,47,10,6.5446,6.5414,0.0032,14900000,2476,1635192922,IN,Viral,Short,2026-04-03 10:58:14
9WVTgukphps,Drone Canggih: Navigasi Tanpa GPS dan Kamera! #beritaterkini #indonesia #technology #news #viral,UCEbxzSF8oKiq5GVETVfgNLA,Pomodo ID,Tech,2026-04-03 06:02:38,6,Friday,687,4,0,31,"ai,beritaterkini,drone,indonesia,inovasi,news,pomodo,pomodonews,technology,teknologi,trending,update,viral",13,96,12,0.5822,0.5822,0.0,11700,2241,1096896,ID,Low,Short,2026-04-03 10:58:06
a1r4-dBHU3U,THAILAND - BHALA MANUSHYA (PART 1) | STAND UP COMEDY BY NAMAN JAIN,UCaiFduMjCfB7ILzL59nrHrw,Naman Jain,Comedy,2026-02-07 13:35:00,13,Saturday,609608,19767,610,1496,"bhala manushya,bhala manushya standup bhala manushya comedy,bhla manus comedy,manusya comedy,bhla manus,thailand comedy,thailand funny,naman jain comedy,naman thailand,best comedy video,latest standup comedy,funniest standup comedy,comedy video,thailand comedian,naman thailand video,naman comedian,bhala manushya comedian,naman comic,manushya comedian,thailand massage comedy,jadoo comedy",21,66,13,3.3426,3.2426,0.1001,104000,80,18549111,IN,High,Long,2026-04-03 10:58:49
a4jpMtnmm-s,The Ashleel Show Episode 6 | Pranit More | Stand-up Comedy | Crowd Work Special,UCBpYhz2nYLWulLJTTJ9cqsA,Pranit More Official,Comedy,2025-10-24 13:30:01,13,Friday,3607514,70429,1096,4804,"pranit more,rj pranit,maharashtrian bhau,maharashtra,marathi,ashleel show,the ashleel show,funny,tiger shroff,bogg boss,mc stan,anil kapoor,arshad warsi,salman khan,bigg boss 19,manoj tiwari,krk,dolly bindra,colors,trimmer,love,marriage,doctor,nurse,exam,student,patient,piles,episodes,series,india,bollywood",32,79,15,1.9827,1.9523,0.0304,1880000,482,423491835,,Viral,Long,2026-04-03 10:58:49
a50TSY2X-yM,New documentary asks if we are doomed by AI,UCeY0bbntWzzVIaj2z3QigXg,NBC News,Tech,2026-03-31 02:24:46,2,Tuesday,47945,581,193,736,"Stay Tuned NOW,Gadi Schwartz,NBC News NOW",3,43,9,1.6143,1.2118,0.4025,11900000,92610,9842594198,,Medium,Long,2026-04-03 10:58:06
a8A9z6_TPuU,Sora being gone isn’t good news.. #carterpcs #tech #ai #sora,UCi7wDE2ZTiR5QYYrUY5WhtA,CarterPCs,Tech,2026-03-30 08:20:14,8,Monday,1061473,49399,809,44,no_tags,0,60,10,4.73,4.6538,0.0762,2240000,4069,4330103384,US,Viral,Short,2026-04-03 10:58:06
A9Xq3FGjpZA,Explaining Basic Financial Concepts YOU Should Understand,UCbrSe4uBIeqJweOYnJAOsrw,EverythingProfessor,Finance,2025-08-08 06:45:56,6,Friday,1675285,66766,1140,734,no_tags,0,57,7,4.0534,3.9854,0.068,378000,50,24629935,,Viral,Long,2026-04-03 10:58:14
aACp252xx9g,10 Coolest Tech at CES 2026 (Day 1),UCCsREoj8rSRkEvxWqxr74rQ,Cybernews,Tech,2026-01-07 17:15:00,17,Wednesday,1804866,17388,1149,737,"ces 2026,ces,cool tech,ces tech,coolest tech,realbotix,boston dynamics,atlas robot,boston dynamics atlas,xreal,asus rog,lg,lg cloid,legion pro,legion pro rollable,lenovo thinkpad,lenovo thinkpad rollable xd,asus wifi 8,wifi 8,future technology,ai,humanoid robots,ai news,consumer electronics show,tech trends,boston dynamics robot,boston dynamics robots,atlas robot boston dynamics,cybernews",29,35,8,1.0271,0.9634,0.0637,879000,2393,97236936,US,Viral,Long,2026-04-03 10:58:06
aC59htASaBU,Party | Gurleen Pannu  | Standup Comedy,UCVycT_OilwV-LfdqTtESCIA,Gurleen Pannu,Comedy,2025-12-25 13:00:01,13,Thursday,4164097,115407,1836,1104,"gurleen,standup comedy,standup,standup india,gurleen pannu,pannu comedy,gurleen pannu comedy,standup pannnu,standup pannu,pannu standup,roast,party video,party,party gurleen pannu,party gurleen,igl,bassi,vidit,samay,zakir,harsh gujral,crowd work,gurleenpannu,pannugurleen,comedy hindi,relationshit,relationshit advice,raunaq,ravi gupta,ravi comedy,comedy ravi,gupta. comedy,aakash gupta,abhishek upmayu,upmanyu comedy,we are yuvva,we are yuvvaa podcast",37,39,7,2.8156,2.7715,0.0441,1150000,102,480657292,IN,Viral,Long,2026-04-03 10:58:49
ADVXRUPQBoY,RESIDENT EVIL 2 REMAKE (PS5 PRO) Gameplay Walkthrough Full Game [4K 60FPS HDR] Ray-Tracing,UCRU9vwwARx8jEACqNpi_KFA,Champs Network,Gaming,2026-01-20 15:57:42,15,Tuesday,130903,1399,76,24273,"Resident Evil 2,RE2 Remake,RE2 Walkthrough,Resident Evil gameplay,PS5 gameplay,RTX 5090 PC,Xbox Series X,full game review,Resident Evil Village,all boss fights,horror game walkthrough,gaming on PS5,Resident Evil 2 100%,cinematic gameplay,Resident Evil story missions,no commentary gameplay,full walkthrough guide",17,90,14,1.1268,1.0687,0.0581,672000,2705,417326170,US,High,Long,2026-04-03 10:58:23
